Customer id,cluster,PC1,PC2,dist_to_best,dist_to_second,delta
C00736,1,-0.45983709872685624,-1.1004470495566958,1.4579885373543382,1.501044539719278,0.04305600236493978
C00592,1,-0.2971005887856657,0.15936376654198564,0.9199237938127636,0.9638559280774818,0.0439321342647182
C00129,0,-0.3025120735936832,-0.27076795622659566,0.9599365452611794,1.004728609401441,0.04479206414026149
C01086,0,-0.16017306276603926,0.859644868593305,1.2297225510631578,1.2753906064661975,0.04566805540303975
C01113,1,-0.31975724518281246,0.0006058488421448877,0.9087996750997446,0.9603499155574988,0.05155024045775425
C00955,1,-0.39294279514636327,-0.5684179705649175,1.090282805016156,1.141952909987407,0.05167010497125113
C00657,1,-0.32394821649429517,-0.007430468368163495,0.905985072972745,0.9639203565325579,0.05793528355981292
C00452,1,-0.2161248893191186,1.0419066628080023,1.3435084357807472,1.4067659761152345,0.06325754033448727
C00176,1,-0.27770752986079744,0.43431882934181876,0.982597886404563,1.048005809849881,0.06540792344531798
C00929,0,-0.12121405728817053,1.0331179899907417,1.3440173819930434,1.4100772137580575,0.06605983176501407
C00890,1,-0.27607771161156747,0.4969688382018186,1.0043247521412997,1.0785342037974175,0.07420945165611781
C00382,0,-0.34437486939723194,-0.8618121340614471,1.257455486625544,1.3327236365868294,0.07526814996128528
C00037,1,-0.29139293713977776,0.3592447265521502,0.9498734815024723,1.0259276228915157,0.07605414138904343
C00293,0,-0.30113693266242164,-0.42727979840664604,1.0021359655840643,1.0801923279765628,0.07805636239249858
C00801,1,-0.18381493550131262,1.5714221567816808,1.760785846085274,1.841040909954269,0.08025506386899495
C00739,0,-0.08560891883314786,1.193480138769043,1.4612123955324157,1.542071913164852,0.08085951763243626
C00046,0,-0.32773823881090147,-0.7288142646937769,1.1651331463390249,1.2470729777518932,0.08193983141286831
C00078,1,-0.5071351124422534,-1.1998157678502628,1.521135964581002,1.6039311786841468,0.08279521410314472
C00589,1,-0.3283239957506633,0.0634216017931591,0.8923859209877578,0.9758838171889722,0.0834978962012144
C00226,1,-0.29795160910857826,0.3836850666315741,0.9493177285245976,1.042420418697845,0.09310269017324735
C00399,1,-0.2789717208518397,0.5797309823729616,1.033559788366612,1.1270603507069985,0.0935005623403864
C00720,0,-0.11207584806448545,0.953917784712345,1.2740275862065582,1.3689818533047562,0.09495426709819799
C00344,1,-0.24981012361027477,1.01749331207085,1.3021352797526982,1.4084156890986446,0.1062804093459464
C00937,1,-0.34950658069289336,-0.015991708272981076,0.8823317710004834,0.9888564807926554,0.10652470979217199
C00067,1,-0.4816030788291819,-0.9214356879443756,1.2958357122943442,1.4024053631666673,0.10656965087232306
C00089,1,-0.311734848762195,0.32533787385456003,0.9228645087245168,1.030703255338062,0.1078387466135452
C00559,1,-0.5312547785525892,-1.2132724561762394,1.522033738629088,1.6305869368864734,0.1085531982573853
C01091,1,-0.20582465086208568,1.68270227609821,1.8398630629926018,1.9506824546286423,0.11081939163604049
C00745,1,-0.2756825265252526,0.7781844371268508,1.1340779208519838,1.2505989496359653,0.11652102878398152
C00717,0,-0.12094516198984634,0.7972321096748459,1.1568249712756489,1.2750797712752868,0.11825479999963795
C00900,0,-0.3138350507248254,-0.8558569301394499,1.2299727314780489,1.3484869003101734,0.11851416883212451
C00989,1,-0.29498549006242386,0.576416586085127,1.017641923371754,1.1382164742329077,0.12057455086115376
C01009,1,-0.3768135598023106,-0.1717242015874677,0.8980284165442775,1.018807703055494,0.12077928651121661
C00565,0,-0.1197726169884405,0.7640886588611461,1.1312224301132432,1.259484689662593,0.1282622595493499
C00529,0,-0.3134194002444073,-0.968179511373095,1.3037604948804982,1.4341372178308562,0.13037672295035807
C00826,1,-0.32116378813405283,0.3538749704496203,0.9196588918355753,1.0507492960328946,0.13109040419731932
C00919,1,-0.32733282359341215,0.29985406046573143,0.9028682421197832,1.0355607712087442,0.132692529088961
C00837,1,-0.26147388105462954,1.134623796572619,1.3751761889584155,1.508115683084403,0.13293949412598738
C00663,0,-0.13836856476360043,0.6299976599028257,1.049184933266085,1.1823480361747085,0.13316310290862354
C00326,0,-0.28420506786433325,-0.614529865632318,1.067378488852181,1.2032075259710964,0.13582903711891547
C00712,0,-0.3028843365715676,-1.0016411734693105,1.3193468548926248,1.4668172478445973,0.1474703929519725
C00884,1,-0.34572333266987415,0.19959709291695227,0.8728713320237224,1.0211991801477645,0.1483278481240421
C01137,0,0.04982158836998728,1.611774483598107,1.787410910605392,1.9376265768301675,0.15021566622477556
C00735,0,-0.08453169570404648,0.8849082891741219,1.2021604597038662,1.3523789370597479,0.15021847735588167
C01124,1,-0.4273002253196387,-0.4079059997487894,0.9642794415662146,1.115264005366881,0.15098456380066638
C01108,0,-0.14757560529136465,0.4731235626207093,0.9582189414218206,1.118388032391434,0.1601690909696133
C00581,0,-0.2942933535505732,-1.0529689565050822,1.3498971125919648,1.512525564881563,0.1626284522895982
C00266,0,-0.23660292336084948,-0.2509342711981585,0.8913964265973224,1.0574676457252181,0.1660712191278957
C00461,0,-0.17835063206387086,0.2311576626100907,0.8718580419303181,1.042091068045148,0.17023302611482993
C00152,1,-0.3309033005543024,0.48331882209899735,0.9482101908647348,1.1184610842346547,0.17025089336991994
C01052,1,-0.4264269819841739,-0.3118022495609228,0.913273592958016,1.0896998848460655,0.17642629188804948
C00441,1,-0.2824772637073768,1.4321567871199559,1.5901240583134582,1.7668329770475577,0.17670891873409955
C00582,0,-0.23976479371856846,-0.3931176662228898,0.9327449431976381,1.1158032385713859,0.18305829537374774
C00793,0,-0.26126141246715356,-0.7254453574953976,1.1087089232830132,1.293039129020535,0.1843302057375218
C00424,0,-0.2675751407158565,-0.9761653622460319,1.276327905707161,1.4695387704455953,0.1932108647384343
C00128,0,-0.23880263080413888,-0.4994372232033772,0.9731424417554251,1.1716431825570621,0.19850074080163704
C00824,1,-0.2971088389009117,1.620533786724808,1.738268400429728,1.9371686364337655,0.1989002360040375
C01126,1,-0.33225800817898415,0.7129790106188117,1.0509915510118881,1.2503400829618898,0.19934853195000168
C01119,1,-0.4969570795649982,-0.6434650858216966,1.0681394500857677,1.2683617862608072,0.20022233617503948
C00190,1,-0.3168525023497851,1.0586898795333888,1.2821520689510548,1.482875794850442,0.20072372589938725
C00702,1,-0.5638580636375974,-0.9841865649678906,1.3049281669729016,1.505862211330083,0.20093404435718143
C00524,1,-0.4682464144711484,-0.4757096522966955,0.9728823300153335,1.1756961398103738,0.20281380979504027
C00870,1,-0.3071709529187939,1.6205398994600049,1.7329702253099437,1.9420486172443843,0.20907839193444056
C01028,1,-0.5442709955614176,-0.8553189393085023,1.2059160499076509,1.4154660169306308,0.2095499670229799
C00970,1,-0.29797169834198484,2.159563015801964,2.2137393256205478,2.4236399588345083,0.20990063321396057
C00388,1,-0.402512523900254,-0.0063033401344724654,0.8284480113927116,1.0423742546241794,0.2139262432314678
C00662,1,-0.4854350570793737,-0.5245605303625941,0.9920405486384224,1.2091249844584775,0.2170844358200551
C00484,1,-0.3442220377727595,0.7006842141079196,1.0342905194852996,1.2519753506772355,0.21768483119193593
C00157,1,-0.4329465344631957,-0.19749986101753833,0.8557521456771325,1.0773021635580797,0.2215500178809472
C00031,1,-0.429308345332899,-0.17299045645209887,0.8495960076595923,1.0711964218784502,0.2216004142188579
C00832,0,-0.16161372730454393,0.15065518523789156,0.8307174851687034,1.055319470521326,0.22460198535262266
C00777,1,-0.32607192331613366,1.430157915457282,1.5632600720565721,1.7882355000545034,0.22497542799793124
C01077,1,-0.3761792330849815,0.3063996167312947,0.8559867278259368,1.0835114417764327,0.2275247139504959
C00972,1,-0.3372506478915743,1.0697890875106377,1.275932443346218,1.5045226789643482,0.2285902356181302
C01132,0,-0.1764174066114692,0.013060041812606046,0.8188152609242243,1.0489070879453195,0.2300918270210952
C00147,0,0.08818822954411815,1.419545246001214,1.5934828357762476,1.8238220328805521,0.2303391971043045
C00531,0,-0.2037418861072477,-0.2719399703189346,0.8637119848854892,1.09583076998075,0.23211878509526074
C00405,0,-0.07635677752788278,0.6365735788879247,1.0088304470219631,1.2417619088160308,0.23293146179406765
C01172,1,-0.4137634457488835,0.0042793254069393855,0.8154903898765247,1.054355616274562,0.2388652263980373
C00914,0,-0.22156339992520085,-0.6301603524283865,1.022162534549163,1.2619397015806497,0.23977716703148677
C01035,1,-0.5230182319354075,-0.6186656388477348,1.0322570971184544,1.2810285567298367,0.24877145961138236
C01175,0,-0.22190674174178576,-0.8439864137054672,1.152390909188089,1.40330755273657,0.25091664354848087
C00453,0,-0.21346504834115876,-0.6819976267224636,1.0445478389710994,1.3006880260618847,0.25614018709078534
C00687,0,-0.20455734491408228,-0.5365303384546953,0.959650747985033,1.220712418233705,0.261061670248672
C00875,0,-0.16335152052045238,-0.024609542583070687,0.8025269407332615,1.0672249383221313,0.2646979975888698
C00576,0,-0.17550367500326391,-0.14370922687669477,0.8158084196761104,1.0808475809601197,0.2650391612840093
C00151,0,-0.19970602074138522,-0.4944061870636113,0.9358312816045998,1.201787722468544,0.2659564408639442
C00859,0,-0.20017321811599575,-0.6015232035042402,0.9887456898313246,1.2617138627024975,0.2729681728711729
C00429,0,-0.2027349691814176,-0.9232086605307049,1.1930370948728715,1.4733830800212162,0.28034598514834475
C00547,1,-0.37726084825701706,1.10952042681898,1.2783710233970993,1.5607167689222046,0.2823457455251053
C00391,1,-0.5668480641674931,-0.7217975292952443,1.0839365712902462,1.3664559405649683,0.2825193692747221
C00805,0,-0.20025060032672332,-0.9779434062991689,1.2308045016084548,1.5152219231246262,0.28441742151617144
C01136,1,-0.49460308139383496,-0.3555367361561674,0.8791185916058615,1.1660529967129443,0.2869344051070828
C00814,0,-0.13722841698040822,0.08565966168948981,0.7914795674205073,1.0813533208073105,0.2898737533868032
C01041,0,-0.17497942497120778,-0.30639391017720613,0.8444546407854562,1.1357429709602962,0.29128833017484
C01107,1,-0.39932110720004904,0.49580493806592685,0.8894577444004897,1.18417889826733,0.2947211538668403
C00171,1,-0.6482558712095259,-1.0144135374493062,1.2918739020436585,1.591644237532261,0.29977033548860255
C01042,1,-0.45655054107280474,-0.06462960879180563,0.7888893248206664,1.0941239827526337,0.30523465793196725
C00169,1,-0.4008137913745549,0.607213766939008,0.93762853559112,1.2430829286904894,0.3054543930993694
C01054,1,-0.4773432966198939,-0.19416990381735927,0.8138779024023984,1.121072885429197,0.3071949830267985
C00727,0,-0.17213315323384848,-0.4678613212956108,0.8993757799925487,1.211559988293196,0.3121842083006473
C00858,0,-0.17876783740528707,-0.7581779236452181,1.0636376887447212,1.3764154082518092,0.312777719507088
C01095,0,-0.1701243636313563,-0.4330211759977714,0.8829240694429433,1.196055612789142,0.31313154334619864
C00137,1,-0.4025904065276897,0.7805177587424782,1.0326155311504135,1.3475456359310516,0.3149301047806381
C00047,1,-0.4341425263113298,2.274746363639768,2.268510659964968,2.5837318813484598,0.31522122138349173
C00550,1,-0.42005522016630686,1.6420152044867564,1.6953901765456612,2.017650872517321,0.3222606959716596
C00202,0,-0.020465798254999,0.6340364986631186,0.9682223255054452,1.2923257845845604,0.3241034590791152
C01161,0,-0.09536284270886297,0.2495145923820326,0.8020184838074895,1.1263646665208715,0.324346182713382
C01011,1,-0.4740427771524354,-0.10233184580413007,0.7831491053211369,1.1118601444527438,0.32871103913160693
C00185,1,-0.4136038623915464,0.6900746666391966,0.9704665582134586,1.3008118951143968,0.33034533690093815
C00588,1,-0.41622631627758505,0.6548921497279736,0.9489586425719571,1.282554544279779,0.33359590170782194
C00939,1,-0.44432373746341663,1.9206321795052144,1.9359126182235313,2.271110629481652,0.33519801125812054
C00065,1,-0.46340841960101015,2.2190792087116793,2.2061794956229623,2.545703045293457,0.3395235496704947
C00260,1,-0.4187093198883371,0.7995460955250631,1.0319052979738719,1.3720925090502432,0.3401872110763713
C00042,1,-0.7451086300274521,-1.231426172563734,1.4555827202392257,1.8016795525926157,0.34609683235338995
C00238,0,0.008570517241186598,0.6951954714278009,0.9953438832134406,1.3431005794925757,0.3477566962791351
C00412,1,-0.5092773818878571,-0.24554934644439286,0.8085372823160196,1.1592170420642125,0.3506797597481929
C00107,0,-0.15009865666448685,-0.78128767076724,1.0570690233831632,1.4132133797427893,0.35614435635962605
C00992,0,-0.09359078677373334,0.15496490564672205,0.7667955379111288,1.1233694508530037,0.3565739129418749
C00949,1,-0.4800608242717998,-0.043870469422931824,0.7608218803287593,1.1180416961064297,0.35721981577767037
C00593,0,-0.050216431853632254,0.39834023904138216,0.8355923926517678,1.1937725835649398,0.358180190913172
C00398,1,-0.7524209555296579,-1.2130262083920604,1.4358062857901264,1.7955922479807775,0.3597859621906512
C01045,0,-0.04745583198192774,0.40550031748721527,0.837420318988612,1.1980038435462599,0.36058352455764786
C01094,0,-0.1400814273484951,-0.42742140465880274,0.8532090979820005,1.219795356071064,0.3665862580890634
C01059,0,-0.141659482595409,-0.8611125227329228,1.1059394880019588,1.4729541021641914,0.3670146141622326
C00610,1,-0.4379666348638222,0.7382230571714827,0.9787794879713079,1.3490867546613334,0.37030726669002556
C00934,0,-0.13978549533243656,-0.5565140552943765,0.9136932855524658,1.2857451584671733,0.37205187291470754
C00709,0,0.1377336786149413,1.115847727058101,1.2926319091013172,1.6662925913008004,0.37366068219948323
C01068,0,-0.11857090579597862,-0.12872715603178317,0.7579008355193313,1.1320825393653688,0.37418170384603755
C00062,1,-0.5745086012902321,-0.49565544843927284,0.9076682785086584,1.2825311480547856,0.37486286954612724
C00950,0,-0.1379288996834765,-0.5892758649891151,0.9297816828163497,1.3054577713214488,0.37567608850509915
C00708,1,-0.44421385496683513,0.9314342323527005,1.1021167174427577,1.4783694927613362,0.3762527753185785
C00647,1,-0.4425653821581322,0.5952380090471588,0.8954491814586503,1.2717999218730145,0.3763507404143642
C00607,0,-0.1375198867173038,-0.6676480894951966,0.9748920521229842,1.3514539492322246,0.3765618971092404
C00841,0,0.025207444931607773,0.6821542594201283,0.9747346302084584,1.3530732603048088,0.3783386300963504
C00460,1,-0.5609935187684678,-0.42629627453429686,0.8702126449770993,1.2485753703439877,0.3783627253668884
C01064,0,-0.1348523204719384,-0.7616981589023727,1.032653114830394,1.4120924901229428,0.3794393752925489
C00069,0,-0.13211235938917415,-0.4509966505473785,0.856007677246881,1.2380224461035825,0.3820147688567015
C00714,0,-0.13304462457625305,-0.7550697184879791,1.026908214237663,1.4092327633443942,0.3823245491067311
C00827,1,-0.6674869151277465,-0.834066115784093,1.123192608579106,1.5090700196873983,0.3858774111082923
C00749,0,-0.024622568858813892,0.4462606009792861,0.8434742347454529,1.2296305012700233,0.38615626652457036
C00842,1,-0.4838997279941118,0.038286290152273986,0.7408303164043919,1.1272462638273382,0.38641594742294627
C00020,0,-0.08770699928736708,0.08511060403605901,0.742955127195959,1.1308312306152555,0.38787610341929646
C00836,0,0.13479350848297617,1.057851912026672,1.2405377199316643,1.6307645612947215,0.3902268413630572
C00014,0,-0.11323646606540771,-0.22128934060958166,0.7646282818393209,1.1630580621936324,0.39842978035431154
C00294,0,-0.12330527551481052,-0.6878170774075076,0.9761379197432594,1.3749642402511744,0.398826320507915
C00509,1,-0.48420716317466456,1.4037510501990866,1.4559852068137926,1.8570632188701692,0.4010780120563766
C00696,1,-0.4844031410932413,0.10536604275334412,0.7336201724241073,1.136521243441482,0.4029010710173747
C00209,0,0.1449890186247378,1.0468368483420194,1.2263456135721102,1.6331207702905013,0.40677515671839104
C01020,1,-0.5492248105868627,2.182362671768749,2.1434432125937395,2.5514146582145814,0.40797144562084187
C00364,0,-0.1140603956959001,-0.40174232912759483,0.8190236211970046,1.2311987938601396,0.4121751726631351
C01046,0,-0.09820560546318091,-0.12860488400331538,0.7375770537837132,1.151822475712457,0.4142454219287439
C00097,1,-0.7240491096494925,-0.9499996811271232,1.2013293378351118,1.6177978380464513,0.4164685002113395
C00459,1,-0.4740924832907351,0.35285251656724625,0.7712073628825643,1.1915538978910574,0.42034653500849306
C00831,1,-0.5464669268410545,-0.2327349131168709,0.7698194718125663,1.1942737687173215,0.4244542969047552
C00274,1,-0.4732466247417217,0.5106816996014143,0.8284679639088753,1.2562976098787522,0.4278296459698768
C00369,1,-0.713683725279491,-0.8823977664708982,1.144535819793345,1.5734001599966476,0.42886434020330255
C01019,0,-0.06499229740962359,0.09778344379213198,0.7237421228121718,1.1529193386230514,0.42917721581087964
C00100,0,-0.10129370527772072,-0.48438162767152043,0.8440362147516149,1.2811952344090312,0.4371590196574162
C00036,1,-0.7349772146769438,-0.9279971069173638,1.1767806788403623,1.6152965255777274,0.4385158467373651
C00145,1,-0.6413502304359049,-0.5947662247974475,0.9377510737512437,1.3799771946222876,0.44222612087104396
C00430,0,-0.09186065678371869,-0.2600208238989165,0.7521650221077831,1.1959361603786791,0.443771138270896
C01027,0,-0.09371510043997028,-0.6993296148661594,0.9606815846858392,1.4055049274568305,0.44482334277099134
C00099,0,-0.09501531064052346,-0.3854187007208628,0.7950944817591911,1.2412169818807632,0.4461225001215722
C00881,1,-0.6872734266197573,-0.7440252505100408,1.035327699616338,1.4835655593662396,0.4482378597499015
C00536,0,0.0438990707580945,0.5800280923059926,0.8849231952781383,1.3335749972417406,0.4486518019636022
C00394,1,-0.7286144841232369,-0.8738681318175243,1.1303513371882692,1.581922993443841,0.45157165625557183
C00695,1,-0.6018808450099247,-0.4153102379500043,0.8323816573352503,1.2849316039664163,0.452549946631166
C00617,1,-0.6438483189936841,-0.5791438047021644,0.9239156264819008,1.37650866819786,0.45259304171595915
C00390,0,-0.08705336333922536,-0.7237906686825175,0.9717464997584161,1.4256177682887803,0.4538712685303642
C00946,0,-0.07841951546435061,-0.13450387882915127,0.7182964812964563,1.172444455734003,0.45414797443754673
C00787,1,-0.5544026427935607,1.6343433566283576,1.6295340448930158,2.084903165769454,0.4553691208764381
C00744,1,-0.5290471965250425,1.350556461265517,1.3875036515485009,1.8430037493034461,0.45550009775494527
C00603,1,-0.5462786251843499,1.5152380033411466,1.5250428805042746,1.983487623937179,0.4584447434329044
C00407,0,0.15206693493477036,0.9326895482014383,1.1196581642730397,1.579141353679492,0.4594831894064524
C00080,1,-0.7864452930428767,-1.035312263142356,1.2568963954825703,1.7168097863110978,0.45991339082852756
C00331,0,-0.028753636389500264,0.2192379417836532,0.728853928637564,1.1904489620691219,0.46159503343155783
C00136,1,-0.5384296267353565,1.3678797011590123,1.3979968689473066,1.8623574852463969,0.4643606162990903
C00962,1,-0.5606553383833357,-0.18999348330457838,0.7370796100432383,1.2035528845022703,0.466473274459032
C00140,0,-0.07171451760751027,-0.1307630697328273,0.711317361405986,1.1780733667197525,0.4667560053137665
C00316,0,0.05992283034651123,0.5946660823231121,0.8852964141239149,1.3535208494957522,0.46822443537183733
C00003,0,-0.05571540746534204,0.018582395195978443,0.6996847022312623,1.1681283081964957,0.4684436059652334
C00903,1,-0.5005259026299071,0.3325632667578629,0.740397803555689,1.2092416430162354,0.4688438394605464
C01093,0,-0.06996113181719757,-0.13540473445419904,0.7099407651779283,1.180873714961355,0.4709329497834268
C00158,1,-0.8661190339881844,-1.2427404915655507,1.4319440296277495,1.9030458394416798,0.47110180981393035
C00368,0,-0.07564249135937262,-0.7061063687287793,0.951470487617938,1.4240317753670324,0.47256128774909445
C01162,0,-0.06541384889639457,-0.8916327824061663,1.0765398689066439,1.5497596529176294,0.4732197840109855
C00974,1,-0.5129800920021486,0.21875854516658227,0.7077354766144611,1.1877149311566775,0.47997945454221635
C01037,1,-0.5079508119314096,0.34520230133748897,0.7365407751556479,1.2205384560337844,0.48399768087813655
C00322,0,-0.06927436875301415,-0.2586594327595191,0.7299426323684209,1.2167550424577516,0.4868124100893306
C00224,1,-0.5840106171525108,1.6009649596247586,1.5870584312060423,2.0748970921910446,0.4878386609850023
C01099,1,-0.8933716594128611,-1.263565002712505,1.4458012429982645,1.9373431289216436,0.4915418859233791
C00497,0,-0.06336489827877245,-0.7049546508648554,0.941533701005198,1.4332065760098018,0.4916728750046039
C00170,0,-0.0698509660012269,-0.39385878168278265,0.7753910325596619,1.267576926347936,0.49218589378827404
C00653,0,-0.055744757010949886,-0.14441114880517184,0.6965982277097995,1.1968367868710552,0.5002385591612557
C00048,1,-0.5478857425551893,1.1267245357937674,1.1875501465916845,1.6888863584250178,0.5013362118333333
C00251,0,-0.04453087701657338,-0.885523576845924,1.0583433262196476,1.5612972913393441,0.5029539651196966
C00012,1,-0.5900319555311344,1.5189269398607501,1.5096699401620983,2.012829479658208,0.5031595394961095
C00282,0,-0.06381250616224066,-0.41304766792695374,0.7779986681980311,1.28129271761078,0.5032940494127489
C00595,0,-0.059663895557586416,-0.6185130602177346,0.8832286329878485,1.3867459837772824,0.5035173507894339
C00415,0,-0.034238183613697515,0.036262946770600754,0.681108713199545,1.1877231127656755,0.5066143995661305
C00873,0,0.05492611389903232,0.48510020102741636,0.8090305407434826,1.3163877590219293,0.5073572182784467
C00148,1,-0.9170758124535643,-1.282487988236424,1.4591957720777138,1.9676711323263056,0.5084753602485919
C00710,1,-0.6122099928558691,1.652670974829128,1.6238944967888431,2.133308266404819,0.509413769615976
C00361,0,0.34150988714009334,1.3249973586834587,1.4321792335973507,1.9544204204891804,0.5222411868918297
C00373,1,-0.7956791096631004,-0.9057427072978368,1.132563391519762,1.6559222101765712,0.5233588186568092
C00774,0,-0.05109179415962767,-0.4002524928843326,0.7610165863133291,1.287275456013162,0.5262588696998329
C00464,1,-0.7735738284496558,-0.8314345148840925,1.0728893050117916,1.6004536008185883,0.5275642958067968
C00155,1,-0.771381612444122,-0.8246697606632947,1.0676457670353594,1.5953364343800196,0.5276906673446602
C00898,1,-0.705914070341622,2.156840753560027,2.0751733139948456,2.6060561444065438,0.5308828304116981
C00609,1,-0.5463027898780879,0.13272853204544077,0.6707410564939144,1.202120008552251,0.5313789520583366
C00648,0,-0.03976042148842457,-0.6524460768626613,0.8892067224541014,1.4221582450553165,0.5329515226012151
C00494,0,0.12205354278759199,0.6630490624801211,0.9012624200882663,1.435492543322248,0.5342301232339818
C00889,0,0.31190140929955273,1.2073201448364035,1.3242349869216874,1.8613474755116346,0.5371124885899472
C00578,0,-0.04066936783961425,-0.23153872578832807,0.6957306647017522,1.2352236973119215,0.5394930326101693
C00090,1,-0.6053426076314834,1.3585693398639882,1.3584547119445642,1.8982676287334113,0.539812916788847
C00563,0,-0.013481095524613712,-0.913159702478515,1.0602800362308649,1.602863925782503,0.5425838895516382
C00838,0,0.06218656140852889,0.4330300942130748,0.7683584194439922,1.311011133080985,0.5426527136369929
C00351,0,-0.02127148749262653,-0.007081879448718381,0.6624052530945894,1.2053546092169134,0.542949356122324
C01084,1,-0.9563320159994801,-1.2876080637414922,1.4566748151030011,2.0019249025753143,0.5452500874723132
C00323,0,-0.01710259238500078,-0.8477413558599992,1.011782728775145,1.557635529146273,0.5458528003711278
C00287,1,-0.7202113484479702,2.11506647895852,2.031167863073262,2.5778519195352616,0.5466840564619995
C00015,1,-0.6560637594395835,1.6731635838009986,1.6273007271345084,2.1757338637467587,0.5484331366122503
C00177,0,-0.030310257377667293,-0.6303139951522859,0.8677341999283781,1.4177582597767937,0.5500240598484156
C00422,1,-0.9714786980492374,-1.3128400947766146,1.4789176406924411,2.0292811180967982,0.5503634774043571
C00998,0,0.11674609760174892,0.6094306302069264,0.8610269866012495,1.412032535715537,0.5510055491142875
C00121,0,0.06481130611291001,0.42309823969330873,0.7598313311698354,1.3114344546981636,0.5516031235283282
C00030,1,-0.5968619115219391,-0.1427547919743351,0.6838153924869427,1.2361632947272723,0.5523479022403296
C00088,0,0.14160802500632466,0.685198577688646,0.9087015691627847,1.4617802896908718,0.5530787205280872
C00375,0,-0.024181745015885353,-0.08746240024619606,0.6617882094452735,1.2152901557385931,0.5535019462933196
C00615,0,-0.019478218690410415,-0.039879020048760705,0.657996346198256,1.2117177199360012,0.5537213737377452
C00760,0,-0.02529015068000015,-0.6444511320071766,0.8730109510423001,1.4297254563233324,0.5567145052810323
C00792,0,0.01782670741756591,0.2001883119954717,0.6785519199514218,1.2359551278409198,0.5574032078894979
C01061,0,-0.014258237880966362,-0.7618559160226972,0.9459633366646583,1.5065910388778667,0.5606277022132085
C00053,1,-0.8436370103684208,-0.9436606591194502,1.1514169320585987,1.7164458503197009,0.5650289182611021
C00788,1,-0.627565470662196,1.3517908060569193,1.3425022274016623,1.9078121721404122,0.56530994473875
C00254,0,-0.0010497458216781885,0.06039912801379159,0.6530208031213623,1.218850512272204,0.5658297091508416
C00656,1,-0.5557308063670596,0.6219417096853552,0.8149256835882468,1.3825021581620969,0.5675764745738501
C00626,0,-0.027337886040835396,-0.3702183738753395,0.7269365845697471,1.2965893298663842,0.5696527452966371
C00789,0,-0.02387649659163585,-0.21654985313148717,0.6761033102986959,1.2467897611893997,0.5706864508907038
C00328,1,-0.5581866013175674,0.6261914908249719,0.8154320515660711,1.386770143056352,0.5713380914902808
C00175,0,-0.015733923971175123,-0.5492011453854599,0.8064761074566396,1.3876437006110622,0.5811675931544227
C00863,1,-0.5647473541130386,0.22913799026172194,0.6575060848477688,1.2404411300368345,0.5829350451890657
C00039,0,-0.01638088039851618,-0.48204504721162067,0.7695696600148232,1.35469374316837,0.5851240831535469
C00299,1,-0.6838294839721204,-0.421691176514862,0.7784407408932439,1.3657472320789492,0.5873064911857053
C00910,1,-0.5752997895335119,0.7347399768822015,0.8710917187252039,1.4589830122675522,0.5878912935423484
